"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"1dd790ac-4f4c-4596-9b37-503a91f7e41c","China_output097_text.txt","temple of Jupiter Capitolinus","char-offset:63","PLACE","http://pleiades.stoa.org/places/871801169","Temple of Jupiter Optimus Maximus","","41.892222","12.481667","temple-2","VERIFIED","","Located on Capitoline Hill, Rome; https://en.wikipedia.org/wiki/Temple_of_Jupiter_Optimus_Maximus
","",""
"4f23613f-a573-408e-b05f-a8c9c0045da2","China_output097_text.txt","Mars Enyalius","char-offset:322","PERSON","","","","","","","","","On Polybius' use of the names Ares (for the Roman god Mars) and Enyalius for the Roman god Quirinus, see https://en.wikipedia.org/wiki/Enyalius. Enyalius 'vitually identical with Ares' - https://www.britannica.com/topic/Enyalius","",""
"f4721a96-bfb0-4f08-ad77-f53189441481","China_output097_text.txt","Genesis","char-offset:1097","","","","","","","","","","The Book of Genesis, first book of Hebrew Bible and Christian Old Testament; https://en.wikipedia.org/wiki/Book_of_Genesis
","",""
"c9e86bdb-d71d-4e5f-aa74-5d32c7b6a676","China_output097_text.txt","Amur","char-offset:1426","PLACE","http://geo-kima.org/place/1886","Amur River (China and Russia)","","","","","VERIFIED","","","",""
"874517fc-4a58-4c75-82c7-f3bff858d27e","China_output097_text.txt","Hampton","char-offset:1500","PERSON","","","","","","","","Hampton|James","James Hampton (1721–1778), translated first five books of Polybius, 2 vols., London, 1756–61; https://en.wikipedia.org/wiki/James_Hampton_(priest)
","",""
"662cccf5-58db-43b8-8ef9-6aa1cbb97d13","China_output097_text.txt","Chap. xxxi. v. 51.","char-offset:1552","","","","","","","","","","And Laban said to Jacob, Behold this heap, and behold this pillar, which I have cast betwixt me and thee (King James Bible; https://biblehub.com/genesis/31-51.htm)","",""
"1d232d15-4f5a-4ba2-818b-a814e2f49d1d","China_output098_text.txt","Onoa","char-offset:23","PLACE","http://sws.geonames.org/2029610","Onon","","48.61667","110.6","","VERIFIED","","Said to be, alongside the Ingoda, one of the two triburaries of the Shilka river, here: https://www.britannica.com/place/Amur-River","",""
"98d7c826-fac2-44ce-98aa-f71f226886c2","China_output098_text.txt","Schilka","char-offset:36","PLACE","http://sws.geonames.org/2016708","Shilka","","51.85","116.03333","","VERIFIED","","Formed by union of Onon and Ingoda, unites with Argun to form the Amur River on border between Russia and China; https://www.britannica.com/place/Shilka-River","",""
"684e6766-b389-42b6-ad23-baf8c9ffe692","China_output098_text.txt","Nertshinsk","char-offset:60","PLACE","http://sws.geonames.org/2019326","Nerchinsk","","51.98333","116.58333","","VERIFIED","","","",""
"edb6d930-9016-4d1e-9d42-c453fbfec3d4","China_output098_text.txt","Ochotzk","char-offset:255","PLACE","http://geo-kima.org/place/2860","Okhotsk, Sea of","","","","","VERIFIED","","","",""
"61a655a4-39d5-4ede-80be-371b9664c59d","China_output098_text.txt","Sachalin","char-offset:293","PLACE","http://sws.geonames.org/2121529","Sakhalin","","49.941369853689665","143.63986693150437","","VERIFIED","","Largest island of Russia, north of Japanese archipelago; https://en.wikipedia.org/wiki/Sakhalin","",""
"5f2eed17-7358-415e-bb94-5497540b24b8","China_output098_text.txt","Amur","char-offset:460","PLACE","http://geo-kima.org/place/1886","Amur River (China and Russia)","","","","","VERIFIED","","","",""
"108d5800-cc4e-49a0-ba86-ca3310de14ca","China_output098_text.txt","Cosacks","char-offset:519","PERSON","","","","","","","","Perfilyev|Maksim","Maksim Perfilyev (b. 1580-d. 1638 [sic]), Cossack explorer of Eastern Siberia; sailed up Vitim River 1639-40; https://en.wikipedia.org/wiki/Maksim_Perfilyev","",""
"196f6161-52f3-4373-bf01-a43ec58b3cfc","China_output098_text.txt","Witim","char-offset:568","PLACE","http://sws.geonames.org/2013375","Vitim","","59.44326","112.56993","","VERIFIED","","Source is east of Lake Baikal; https://en.wikipedia.org/wiki/Vitim_(river)","",""
"25b10bcf-63bb-4640-975d-fb6c32a637c1","China_output098_text.txt","Du Halde","char-offset:588","PERSON","","","","","","","","Du Halde","","",""
"44627018-f18a-4821-8b1a-ab5f70c48b2d","China_output098_text.txt","Canaan","char-offset:976","PLACE","http://sws.geonames.org/6254930","Palestinian Territory","","31.91731647402893","35.20181979152305","","VERIFIED","","Biblical Canaan, centred on Palestine; https://www.britannica.com/place/Canaan-historical-region-Middle-East","",""
"4887b703-7099-4eed-8ec5-0473c7977590","China_output098_text.txt","Albasin","char-offset:1149","PLACE","","","","","","","NOT_IDENTIFIABLE","","Albazin, first Russian settlement on Amur River; https://en.wikipedia.org/wiki/Albazino. Co-ordinates for village are 53.383826757844965, 124.09546255835122","",""
"7438c060-c899-4f02-85c1-a4f17caaf1e7","China_output098_text.txt","river","char-offset:1489","PLACE","http://geo-kima.org/place/1886","Amur River (China and Russia)","","","","","VERIFIED","","","",""
"6ed471bc-48cd-42d1-864f-fa4155a3cccf","China_output099_text.txt","Amur","char-offset:154","PLACE","http://geo-kima.org/place/1886","Amur River (China and Russia)","","","","","VERIFIED","","","",""
"242a27d7-c093-4c98-ad78-88726c9a22c0","China_output099_text.txt","Katherine","char-offset:165","PERSON","","","","","","","","","Catherine II (Catherine the Great; 1729 – 17 November 1796); https://en.wikipedia.org/wiki/Catherine_the_Great
","",""
"1d99fdeb-bfb0-4ec8-a650-a6ebb7d587f3","China_output099_text.txt","Peking","char-offset:242","PLACE","http://sws.geonames.org/1816670","Beijing","","39.9075","116.39723","","VERIFIED","","","",""
"1d2eb57f-64aa-404f-963b-1b871b759d3a","China_output099_text.txt","Argun","char-offset:296","PLACE","","","","","","","NOT_IDENTIFIABLE","","Argun (or Ergune) river, forms part of the eastern border between China and Russia, with the Amur; https://en.wikipedia.org/wiki/Argun_(Amur)","",""
"0f516f2e-beb0-4ca6-a096-d01e9e213ba7","China_output099_text.txt","Sachalin ula Choton","char-offset:366","PLACE","","","","","","","NOT_IDENTIFIABLE","","Sakhalin-Ula-Khoton (Aigun), Chinese city, on the right bank of the Upper Amur, opposite the Russian city of Blagobeshchenskhttps://pierer.de-academic.com/41340/Sachalin","",""
"52a550a8-8ac6-4f5e-9834-9c9e6537b725","China_output099_text.txt","Seja","char-offset:412","PLACE","http://sws.geonames.org/2012593","Zeya","","53.73601","127.257","","VERIFIED","","Zeya, a left tributary of the Amur in Amur Oblast, Russia; https://en.wikipedia.org/wiki/Zeya_(river)","",""
"a876df0b-e26e-4cbc-8558-a35483987ad2","China_output099_text.txt","Tondon","char-offset:520","PLACE","","","","","","","NOT_IDENTIFIABLE","","Dondon (Tondon in Jesuit accounts of travel along this river); see https://wikimili.com/en/Anyuy_(Amur)","",""
"7fa1d678-e2b6-4796-8ed7-b8306ec21194","China_output099_text.txt","Kang-hi","char-offset:815","PERSON","","","","","","","","Kangxi Emperor","","",""
"38bdb9ac-8b90-44e7-8965-4c2e77ee372d","China_output099_text.txt","Du Halde","char-offset:885","PERSON","","","","","","","","Du Halde","","",""
"7bf9f63f-4db8-4f26-a6b2-ff169a1c4fd1","China_output099_text.txt","Usuni","char-offset:1064","PLACE","","","","","","","NOT_IDENTIFIABLE","","May be an ancient state, whose capital, Chigu, has been rediscovered at the bottom of the Tup bay (1985); located in present-day Kyrgyzstan. See https://geoexplorersclub.com/en/antichnyj-chigu-i-srednevekovyj-barshan/; https://www.nationsencyclopedia.com/Asia-and-Oceania/Kyrgyzstan-HISTORY.html","",""
"cba24d0d-17fb-496e-936d-befece92719e","China_output099_text.txt","Usuri","char-offset:1233","PLACE","http://geo-kima.org/place/3978","Ussuri River (Russia and China)","","","","","VERIFIED","","Mentioned (in relation to Jesuit accounts) here: https://wikimili.com/en/Anyuy_(Amur); and more generally here: https://en.wikipedia.org/wiki/Ussuri
","",""
"4c3deae4-2f98-4483-899a-e3802ade6faf","China_output099_text.txt","Amur","char-offset:1290","PLACE","http://geo-kima.org/place/1886","Amur River (China and Russia)","","","","","VERIFIED","","","",""
"0304b6c6-5994-4d36-86f6-0ce317d8c498","China_output099_text.txt","Europe","char-offset:1343","PLACE","http://sws.geonames.org/6255148","Europe","","55.83114375381915","28.222024818160893","","VERIFIED","","","",""
"f3997024-e893-47bd-b244-515ef0f44e74","China_output099_text.txt","Ypi Tartars","char-offset:1367","PERSON","","","","","","","","","Yupi Tartars, traditional Chinese name for Nanai people living on Ussury and amur south of the Dondon (Frenchified as Ke tcheng); see https://wikimili.com/en/Anyuy_(Amur); https://wikimili.com/en/Nanai_people","",""
"05c9f341-f973-49c1-bda2-8926aecbdf3d","China_output099_text.txt","Du Halde","char-offset:1602","PERSON","","","","","","","","Du Halde","","",""
"3b2d59a5-3200-4d66-ae4c-b1b4a691b1eb","China_output100_text.txt","Tondon","char-offset:131","PLACE","","","","","","","NOT_IDENTIFIABLE","","Dondon (Tondon in Jesuit accounts of travel along this river); see https://wikimili.com/en/Anyuy_(Amur)","",""
"8e0b7b35-3274-41ae-af99-e1500e9c184a","China_output100_text.txt","island","char-offset:172","PLACE","http://sws.geonames.org/2121529","Sakhalin","","49.941369853689665","143.63986693150437","","VERIFIED","","","",""
"12798770-7644-45c2-9c8f-018862877453","China_output100_text.txt","Sagalin","char-offset:182","PLACE","http://sws.geonames.org/2121529","Sakhalin","","49.941369853689665","143.63986693150437","","VERIFIED","","See former mention under 98. More specific to this citation: 'Manchu name: Sahaliyan ula angga hada (Island at the Mouth of the Black River); https://en.wikipedia.org/wiki/Sakhalin#Etymology. Also, for an account on which TP seems to draw in the paragraph in question at 100: 'The Inhabitants of the Contintent give it [an island] various Names, according to its different Villages; but their general Name is, Saghalian Anga bata, or, The Island of the Mouth of the black River. That of Hu-yê, fancied by some at Pe-ing, is entirely unknown, both to the Tartars, and the Natives. The Manchew Surveyors told the Missioners, that these Islanders bred neither Horses, nor any obher Beasts of Burden; but that in several Parts they had seen a Sort of tame Stags, which drew their Sleds, and, by the Description, were like those used in Norway'. A New General Collection of Voyages and Travels: Consisting Of the most Esteemed Relations, which have been hitherto published in any Language: Comprehending every Thing remarkable in its Kind, in Europe, Asia, Africa, and America (London: Printed for Thomas Astley, 1747), vol. IV, p. 355; https://books.google.co.uk/books?id=Xu5aAAAAcAAJ&pg=PA355&lpg=PA355&dq=saghalian+anga+bata&source=bl&ots=u4DbqK_2ru&sig=ACfU3U2tCkKX4_qyF46hXyQihmsddiw8EQ&hl=en&sa=X&ved=2ahUKEwjO-7e5pc34AhVuSEEAHddbBRIQ6AF6BAgWEAM#v=onepage&q=saghalian%20anga%20bata&f=false","",""
"c41da328-5dc6-4664-ade5-c069ca816df5","China_output100_text.txt","island","char-offset:222","PLACE","http://sws.geonames.org/2121529","Sakhalin","","49.941369853689665","143.63986693150437","","VERIFIED","","","",""
"43e0b763-88f3-46d3-b2d6-bed69d1d1d43","China_output100_text.txt","black river","char-offset:249","PLACE","http://geo-kima.org/place/1886","Amur River (China and Russia)","","","","","VERIFIED","","https://en.wikipedia.org/wiki/Amur. At 98: various names given: Sachalin ula, or the black river; Helong Kiang, or the river of the black dragon; Amur","",""
"ccc2a66f-3563-4bee-bcf1-a9eca26f866f","China_output100_text.txt","island","char-offset:557","PLACE","http://sws.geonames.org/2121529","Sakhalin","","49.941369853689665","143.63986693150437","","VERIFIED","","","",""
"2929b73f-e34d-4022-aba5-34118106d0ee","China_output100_text.txt","Korea","char-offset:733","PLACE","http://sws.geonames.org/1873107","North Korea","","40.14516075209305","127.17750896008998","","VERIFIED","","","",""
"3b148f53-9be5-4be8-b56d-e46faacf105d","China_output100_text.txt","Yeso","char-offset:806","PLACE","","","","","","","NOT_IDENTIFIABLE","","lands to north of Japanese island of Honshu; https://en.wikipedia.org/wiki/Ezo","",""
"aaf1ff09-10c4-409b-bdce-2067359f0040","China_output101_text.txt","China","char-offset:70","PLACE","http://sws.geonames.org/1814991","China","","36.56380228339525","103.83107747167409","","VERIFIED","","","",""
"c75d2748-004a-467e-be73-0314171e21ca","China_output101_text.txt","Holan","char-offset:256","PLACE","","","","","","","NOT_IDENTIFIABLE","","Mountains of Shaanxi listed here, but don't include any name similar to 'Holan': https://peakvisor.com/adm/shaanxi.html
","",""
"35b6b99a-e821-4f1c-a8c0-b362a87e6d55","China_output101_text.txt","Shen-si","char-offset:282","PLACE","http://sws.geonames.org/1796480","Shaanxi","","35.18197079031891","108.8632701883222","","VERIFIED","","","",""
"63635ecd-262a-40a9-ab51-1b08af17e220","China_output101_text.txt","Mr. Nieuhoff","char-offset:477","PERSON","","","","","","","","Nieuhof|Johan","","",""
"30da23a1-4de9-48e7-9a9f-a71f3e7d175f","China_output101_text.txt","Teng-chew","char-offset:497","PLACE","","","","","","","NOT_IDENTIFIABLE","","","",""
"0ad830c7-b741-4134-a255-daf7ed127793","China_output101_text.txt","Mr. Nieuhoff","char-offset:579","PERSON","","","","","","","","Nieuhof|Johan","","",""
"ceb46ded-5b23-4534-9ff9-f342058040eb","China_output101_text.txt","Hist. Quadr.","char-offset:872","","","","","","","","","","Pennant, History of Quadrupeds; sheep with broad tail may be the one referenced at HQ, I, p. 42 as being found on St Kilda (according to Boethius), 'with tails hanging to the ground'.
","",""
"eff4a22f-200e-426e-a68e-6da4314c20af","China_output101_text.txt","Tartary","char-offset:1007","PLACE","","","","","","","NOT_IDENTIFIABLE","","Inner or Central Eurasia: https://en.wikipedia.org/wiki/Tartary","",""
"9ddc3f4f-c909-4c63-aabe-072ea3a963a8","China_output102_text.txt","Yunan","char-offset:23","PLACE","http://sws.geonames.org/1785694","Yunnan","","24.974967782143796","101.47176097043764","","VERIFIED","","","",""
"0874ff66-e51d-444e-aa01-3ead8f868060","China_output102_text.txt","Du Halde","char-offset:35","PERSON","","","","","","","","Du Halde","","",""
"b0b2daba-6bdb-4193-96b8-5e9bb4b3e220","China_output102_text.txt","Thibet","char-offset:230","PLACE","http://sws.geonames.org/1279685","Tibet","","31.691269092669106","88.10070871640409","","VERIFIED","","","",""
"cb56d6a7-62da-4dcb-9806-49d1c6b6a018","China_output102_text.txt","Doctor Forster","char-offset:258","PERSON","","","","","","","","Forster|Johann Reinhold","Johann Reinhold Forster (1729–1798), German Reformed (Calvinist) pastor and naturalist; https://en.wikipedia.org/wiki/Johann_Reinhold_Forster
","",""
"629a05b5-b0b5-4bdc-98d6-3c3b4be1f763","China_output102_text.txt","China","char-offset:286","PLACE","http://sws.geonames.org/1814991","China","","36.56380228339525","103.83107747167409","","VERIFIED","","","",""
"97c32f69-b3a6-4a17-824b-c29c552e2b32","China_output102_text.txt","China","char-offset:557","PLACE","http://sws.geonames.org/1814991","China","","36.56380228339525","103.83107747167409","","VERIFIED","","","",""
"61a8c22e-784a-436c-b00e-229a316056fd","China_output102_text.txt","Neque alio ex animali numerosior materia ganeæ","char-offset:704","","","","","","","","","","Book VIII, chap. 51, 'no Creature affords gretqer plenty of delicious Dishes at their Tables than this'; https://books.google.co.uk/books?id=BkZgAAAAcAAJ&pg=PA164&lpg=PA164&dq=neque+alio+ex+animali+numerosior+materia+gane%C3%A6&source=bl&ots=9zjWqXf6rL&sig=ACfU3U1djtpcIY0wVhQdpWWS8YaDm0_6iw&hl=en&sa=X&ved=2ahUKEwj-97adk-L4AhVGfMAKHTYbD5IQ6AF6BAgFEAM#v=onepage&q=neque%20alio%20ex%20animali%20numerosior%20materia%20gane%C3%A6&f=false
","",""
"afcac7b4-f813-4937-a331-f66687a9c87b","China_output102_text.txt","Pliny","char-offset:765","PERSON","","","","","","","","Pliny the Elder","","",""
"5356b646-046d-418f-8ff0-132050fceff3","China_output102_text.txt","Du Halde","char-offset:1044","PERSON","","","","","","","","Du Halde","","",""
"8770be05-ca09-47d2-8477-8c319a60e11a","China_output102_text.txt","Quang-si","char-offset:1123","PLACE","http://sws.geonames.org/1809867","Guangxi","","23.83148433228578","108.7771915148864","","VERIFIED","","","",""
"99976bd1-fb99-45fd-b1a0-f34f7793a6f8","China_output103_text.txt","China","char-offset:71","PLACE","http://sws.geonames.org/1814991","China","","36.56380228339525","103.83107747167409","","VERIFIED","","","",""
"a55f21e3-ac58-491b-8ecc-80d205ecb1b7","China_output103_text.txt","Quang-si","char-offset:113","PLACE","http://sws.geonames.org/1809867","Guangxi","","23.83148433228578","108.7771915148864","","VERIFIED","","","",""
"03ebdfa9-f061-450e-94c5-381394b41c72","China_output103_text.txt","Yunan","char-offset:126","PLACE","http://sws.geonames.org/1785694","Yunnan","","24.974967782143796","101.47176097043764","","VERIFIED","","","",""
"4ab34bfa-c401-4d19-a7ab-e7e0a493b899","China_output103_text.txt","Hai-nan","char-offset:277","PLACE","http://sws.geonames.org/1809054","Hainan","","19.197177393008815","109.74034010213393","","VERIFIED","","https://en.wikipedia.org/wiki/Hainan
","",""
